count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,direction_of_travel,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
945855,2009,9,"South East",142,Oxfordshire,B4020,Minor,,,426561,209410,51.78272867,-1.61637282,,,Counted,"Manual count",C,4,22,3274,13,504,55,12,3,5,6,10,90,3903
945856,2008,9,"South East",142,Oxfordshire,B4030,Minor,,,454400,223449,51.90693220,-1.21064409,,,Counted,"Manual count",E,12,24,2377,33,327,57,18,12,6,7,1,101,2862
945856,2008,9,"South East",142,Oxfordshire,B4030,Minor,,,454400,223449,51.90693220,-1.21064409,,,Counted,"Manual count",W,11,22,1843,24,199,26,21,10,0,3,3,63,2151
945857,2009,9,"South East",142,Oxfordshire,B4000,Minor,,,423714,188067,51.59096075,-1.65908551,,,Counted,"Manual count",C,44,21,2091,19,277,23,11,14,7,2,0,58,2466
945857,2010,9,"South East",142,Oxfordshire,B4000,Minor,,,423714,188067,51.59096075,-1.65908551,,,Counted,"Manual count",N,26,7,1010,14,134,14,5,2,2,1,8,32,1197
945857,2010,9,"South East",142,Oxfordshire,B4000,Minor,,,423714,188067,51.59096075,-1.65908551,,,Counted,"Manual count",S,42,9,961,12,134,18,7,2,1,2,11,41,1157
945857,2011,9,"South East",142,Oxfordshire,B4000,Minor,,,423714,188067,51.59096075,-1.65908551,,,Counted,"Manual count",N,25,5,1048,7,123,20,1,0,0,0,5,26,1209
945857,2011,9,"South East",142,Oxfordshire,B4000,Minor,,,423714,188067,51.59096075,-1.65908551,,,Counted,"Manual count",S,30,7,1078,10,105,31,2,0,0,3,3,39,1239
945857,2012,9,"South East",142,Oxfordshire,B4000,Minor,,,423714,188067,51.59096075,-1.65908551,,,Counted,"Manual count",N,12,6,910,11,143,8,2,1,5,4,21,41,1111
945857,2012,9,"South East",142,Oxfordshire,B4000,Minor,,,423714,188067,51.59096075,-1.65908551,,,Counted,"Manual count",S,10,3,905,9,125,10,2,0,5,16,1,35,1077
945857,2013,9,"South East",142,Oxfordshire,B4000,Minor,,,423714,188067,51.59096075,-1.65908551,,,Counted,"Manual count",N,23,10,1007,22,113,19,1,0,0,3,9,32,1183
945857,2013,9,"South East",142,Oxfordshire,B4000,Minor,,,423714,188067,51.59096075,-1.65908551,,,Counted,"Manual count",S,11,10,1004,20,99,18,4,0,0,3,8,33,1166
945857,2014,9,"South East",142,Oxfordshire,B4000,Minor,,,423714,188067,51.59096075,-1.65908551,,,Estimated,"Estimated using previous year's AADF on this link",N,24,13,1033,31,121,17,1,0,0,3,9,31,1228
945857,2014,9,"South East",142,Oxfordshire,B4000,Minor,,,423714,188067,51.59096075,-1.65908551,,,Estimated,"Estimated using previous year's AADF on this link",S,11,13,1029,29,106,17,5,0,0,3,8,32,1210
945857,2015,9,"South East",142,Oxfordshire,B4000,Minor,,,423714,188067,51.59096075,-1.65908551,,,Counted,"Manual count",N,10,5,1072,6,145,22,4,1,1,5,7,40,1269
945857,2015,9,"South East",142,Oxfordshire,B4000,Minor,,,423714,188067,51.59096075,-1.65908551,,,Counted,"Manual count",S,17,5,1051,7,175,23,0,0,4,3,6,35,1273
945857,2016,9,"South East",142,Oxfordshire,B4000,Minor,,,423757,187941,51.58982606,-1.65847331,,,Counted,"Manual count",N,31,10,1084,7,125,17,2,7,1,2,10,39,1265
945857,2016,9,"South East",142,Oxfordshire,B4000,Minor,,,423757,187941,51.58982606,-1.65847331,,,Counted,"Manual count",S,31,7,1014,5,147,22,1,8,1,10,4,46,1219
945857,2017,9,"South East",142,Oxfordshire,B4000,Minor,,,423757,187941,51.58982606,-1.65847331,,,Counted,"Manual count",N,3,5,1026,3,183,14,2,4,2,3,9,34,1250
945857,2017,9,"South East",142,Oxfordshire,B4000,Minor,,,423757,187941,51.58982606,-1.65847331,,,Counted,"Manual count",S,5,3,1051,3,162,14,4,4,3,3,2,30,1249
945857,2018,9,"South East",142,Oxfordshire,B4000,Minor,,,423757,187941,51.58982400,-1.65847330,,,Estimated,"Estimated using previous year's AADF on this link",N,3,5,1012,3,194,15,2,5,2,3,10,35,1248
945857,2018,9,"South East",142,Oxfordshire,B4000,Minor,,,423757,187941,51.58982400,-1.65847330,,,Estimated,"Estimated using previous year's AADF on this link",S,5,3,1037,3,172,15,4,4,4,4,2,31,1246
945857,2019,9,"South East",142,Oxfordshire,B4000,Minor,,,423757,187941,51.58982400,-1.65847330,,,Estimated,"Estimated using previous year's AADF on this link",N,3,4,1015,3,196,15,2,5,2,3,10,35,1254
945857,2019,9,"South East",142,Oxfordshire,B4000,Minor,,,423757,187941,51.58982400,-1.65847330,,,Estimated,"Estimated using previous year's AADF on this link",S,6,3,1040,3,174,15,4,4,4,3,2,31,1251
945858,2008,9,"South East",142,Oxfordshire,B4437,Minor,,,428606,216370,51.84520387,-1.58615678,,,Counted,"Manual count",E,1,9,584,5,101,11,1,0,4,1,7,24,723
945858,2008,9,"South East",142,Oxfordshire,B4437,Minor,,,428606,216370,51.84520387,-1.58615678,,,Counted,"Manual count",W,0,13,523,5,97,17,6,0,4,3,4,34,672
945859,2009,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641695,-1.38242781,,,Counted,"Manual count",C,8,20,1869,10,283,42,13,4,2,12,8,81,2263
945859,2010,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641695,-1.38242781,,,Counted,"Manual count",E,4,10,778,3,155,29,11,58,8,8,7,121,1067
945859,2010,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641695,-1.38242781,,,Counted,"Manual count",W,2,6,920,4,166,19,16,54,1,10,17,117,1213
945859,2011,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641695,-1.38242781,,,Counted,"Manual count",E,2,14,781,5,140,27,6,2,15,11,13,74,1014
945859,2011,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641695,-1.38242781,,,Counted,"Manual count",W,10,12,908,6,123,19,3,1,6,19,15,63,1112
945859,2012,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641695,-1.38242781,,,Counted,"Manual count",E,6,11,836,7,160,26,11,4,9,11,8,71,1085
945859,2012,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641695,-1.38242781,,,Counted,"Manual count",W,0,7,756,5,120,25,8,7,6,8,9,63,951
945859,2013,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641695,-1.38242781,,,Counted,"Manual count",E,15,16,864,6,147,16,1,3,16,10,3,49,1083
945859,2013,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641695,-1.38242781,,,Counted,"Manual count",W,3,24,892,9,141,11,2,3,16,10,11,53,1118
945859,2014,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641695,-1.38242781,,,Counted,"Manual count",E,10,38,910,19,170,13,1,3,6,7,4,35,1171
945859,2014,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641695,-1.38242781,,,Counted,"Manual count",W,4,75,951,12,179,16,3,4,4,10,4,41,1258
945859,2015,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641695,-1.38242781,,,Counted,"Manual count",E,6,19,836,3,138,16,3,6,8,9,15,56,1052
945859,2015,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641695,-1.38242781,,,Counted,"Manual count",W,11,35,900,3,151,13,4,7,5,8,10,46,1135
945859,2016,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641695,-1.38242781,,,Counted,"Manual count",E,9,12,1010,3,190,23,4,4,8,3,0,41,1256
945859,2016,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641695,-1.38242781,,,Counted,"Manual count",W,2,19,1023,2,191,17,5,4,4,6,6,41,1276
945859,2017,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641695,-1.38242781,,,Counted,"Manual count",E,3,2,1080,2,196,15,3,10,5,1,2,35,1315
945859,2017,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641695,-1.38242781,,,Counted,"Manual count",W,2,4,1128,3,194,15,2,13,1,3,6,39,1367
945859,2018,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641500,-1.38242780,,,Counted,"Manual count",E,6,14,907,2,187,15,4,5,2,9,1,36,1147
945859,2018,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641500,-1.38242780,,,Counted,"Manual count",W,3,16,1028,2,190,14,2,4,1,3,3,27,1263
945859,2019,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641500,-1.38242780,,,Counted,"Manual count",E,8,17,998,4,214,16,5,3,1,4,0,29,1262
945859,2019,9,"South East",142,Oxfordshire,B4030,Minor,,,442564,225502,51.92641500,-1.38242780,,,Counted,"Manual count",W,6,23,1076,3,190,17,2,4,3,3,5,34,1324
945860,2008,9,"South East",142,Oxfordshire,B4027,Minor,,,458089,208484,51.77202561,-1.15953460,,,Counted,"Manual count",N,11,13,479,23,74,20,4,2,0,0,0,26,615
945860,2008,9,"South East",142,Oxfordshire,B4027,Minor,,,458089,208484,51.77202561,-1.15953460,,,Counted,"Manual count",S,3,17,1125,21,167,19,5,2,0,0,1,27,1357
945861,2009,9,"South East",142,Oxfordshire,B4016,Minor,,,452580,193217,51.63531326,-1.24166444,,,Counted,"Manual count",C,69,60,3116,18,445,46,6,1,0,0,0,52,3691
945861,2010,9,"South East",142,Oxfordshire,B4016,Minor,,,452580,193217,51.63531326,-1.24166444,,,Counted,"Manual count",N,32,19,1451,6,198,17,3,0,0,1,0,21,1695
945861,2010,9,"South East",142,Oxfordshire,B4016,Minor,,,452580,193217,51.63531326,-1.24166444,,,Counted,"Manual count",S,39,29,1580,9,222,21,3,1,1,0,0,26,1866
945861,2011,9,"South East",142,Oxfordshire,B4016,Minor,,,452580,193217,51.63531326,-1.24166444,,,Counted,"Manual count",N,47,40,1311,5,164,12,5,2,0,0,0,19,1539
945861,2011,9,"South East",142,Oxfordshire,B4016,Minor,,,452580,193217,51.63531326,-1.24166444,,,Counted,"Manual count",S,75,43,1412,6,206,22,4,5,1,1,0,33,1700
945861,2012,9,"South East",142,Oxfordshire,B4016,Minor,,,452580,193217,51.63531326,-1.24166444,,,Counted,"Manual count",N,73,10,1338,9,200,18,4,0,0,0,0,22,1578
945861,2012,9,"South East",142,Oxfordshire,B4016,Minor,,,452580,193217,51.63531326,-1.24166444,,,Counted,"Manual count",S,62,15,1347,7,192,12,5,0,0,0,0,17,1578
945861,2013,9,"South East",142,Oxfordshire,B4016,Minor,,,452580,193217,51.63531326,-1.24166444,,,Counted,"Manual count",N,64,36,1397,9,221,12,0,1,6,1,0,20,1684
945861,2013,9,"South East",142,Oxfordshire,B4016,Minor,,,452580,193217,51.63531326,-1.24166444,,,Counted,"Manual count",S,66,29,1444,11,254,17,2,1,2,0,0,22,1759
945861,2014,9,"South East",142,Oxfordshire,B4016,Minor,,,452580,193217,51.63531326,-1.24166444,,,Counted,"Manual count",N,64,45,1241,5,206,28,3,0,0,0,0,31,1528
945861,2014,9,"South East",142,Oxfordshire,B4016,Minor,,,452580,193217,51.63531326,-1.24166444,,,Counted,"Manual count",S,61,41,1388,7,207,20,3,1,0,0,0,24,1667
945861,2015,9,"South East",142,Oxfordshire,B4016,Minor,,,452580,193217,51.63531326,-1.24166444,,,Counted,"Manual count",N,41,25,1714,7,259,10,1,0,0,0,0,11,2016
945861,2015,9,"South East",142,Oxfordshire,B4016,Minor,,,452580,193217,51.63531326,-1.24166444,,,Counted,"Manual count",S,59,31,2154,4,330,15,1,0,1,1,0,18,2536
945861,2016,9,"South East",142,Oxfordshire,B4016,Minor,,,452580,193217,51.63531326,-1.24166444,,,Counted,"Manual count",N,17,19,1650,2,248,7,5,0,0,0,1,12,1932
945861,2016,9,"South East",142,Oxfordshire,B4016,Minor,,,452580,193217,51.63531326,-1.24166444,,,Counted,"Manual count",S,20,21,1476,6,224,5,7,1,1,0,1,14,1740
945861,2017,9,"South East",142,Oxfordshire,B4016,Minor,,,452580,193217,51.63531326,-1.24166444,,,Counted,"Manual count",N,20,12,1409,4,208,9,3,1,0,0,0,12,1645
945861,2017,9,"South East",142,Oxfordshire,B4016,Minor,,,452580,193217,51.63531326,-1.24166444,,,Counted,"Manual count",S,22,9,1408,7,208,10,3,0,0,0,0,12,1643
945861,2018,9,"South East",142,Oxfordshire,B4016,Minor,,,452580,193217,51.63531326,-1.24166444,,,Counted,"Manual count",N,30,21,1338,3,232,13,3,3,3,1,1,24,1617
945861,2018,9,"South East",142,Oxfordshire,B4016,Minor,,,452580,193217,51.63531326,-1.24166444,,,Counted,"Manual count",S,33,24,1479,4,241,10,3,0,2,0,1,15,1764
945861,2019,9,"South East",142,Oxfordshire,B4016,Minor,,,452637,193461,51.63750000,-1.24080430,,,Counted,"Manual count",N,22,15,1418,2,270,6,0,1,0,0,0,7,1711
945861,2019,9,"South East",142,Oxfordshire,B4016,Minor,,,452637,193461,51.63750000,-1.24080430,,,Counted,"Manual count",S,17,18,1592,6,291,6,1,1,1,0,0,9,1915
945862,2008,9,"South East",142,Oxfordshire,B4047,Minor,,,430130,210428,51.79170120,-1.56454986,,,Counted,"Manual count",E,8,21,1567,27,386,69,19,32,6,30,6,162,2163
945862,2008,9,"South East",142,Oxfordshire,B4047,Minor,,,430130,210428,51.79170120,-1.56454986,,,Counted,"Manual count",W,6,19,1633,32,400,76,19,32,7,22,7,163,2247
945863,2009,9,"South East",142,Oxfordshire,B4508,Minor,,,423985,190904,51.61645720,-1.65498061,,,Counted,"Manual count",C,16,28,1864,7,278,22,0,1,0,0,0,23,2200
945864,2008,9,"South East",142,Oxfordshire,B4449,Minor,,,440216,205559,51.74729391,-1.41888289,,,Counted,"Manual count",E,8,20,1454,6,271,49,20,29,3,3,1,105,1856
945864,2008,9,"South East",142,Oxfordshire,B4449,Minor,,,440216,205559,51.74729391,-1.41888289,,,Counted,"Manual count",W,9,19,1558,5,335,54,21,28,4,7,8,122,2039
945864,2010,9,"South East",142,Oxfordshire,B4449,Minor,,,440216,205559,51.74729391,-1.41888289,,,Counted,"Manual count",E,6,17,1430,10,208,57,16,9,6,5,2,95,1760
945864,2010,9,"South East",142,Oxfordshire,B4449,Minor,,,440216,205559,51.74729391,-1.41888289,,,Counted,"Manual count",W,18,15,1451,5,216,56,23,10,3,4,8,104,1791
945864,2011,9,"South East",142,Oxfordshire,B4449,Minor,,,440216,205559,51.74729391,-1.41888289,,,Counted,"Manual count",E,13,20,1404,5,268,74,12,8,3,6,2,105,1802
945864,2011,9,"South East",142,Oxfordshire,B4449,Minor,,,440216,205559,51.74729391,-1.41888289,,,Counted,"Manual count",W,14,25,1580,6,312,67,16,11,7,4,5,110,2033
945864,2012,9,"South East",142,Oxfordshire,B4449,Minor,,,440216,205559,51.74729391,-1.41888289,,,Counted,"Manual count",E,18,33,1479,12,272,57,19,20,0,4,5,106,1903
945864,2012,9,"South East",142,Oxfordshire,B4449,Minor,,,440216,205559,51.74729391,-1.41888289,,,Counted,"Manual count",W,16,43,1352,9,258,52,29,19,2,11,11,124,1786
945864,2013,9,"South East",142,Oxfordshire,B4449,Minor,,,440216,205559,51.74729391,-1.41888289,,,Counted,"Manual count",E,13,10,1404,8,230,50,20,45,4,6,3,128,1780
945864,2013,9,"South East",142,Oxfordshire,B4449,Minor,,,440216,205559,51.74729391,-1.41888289,,,Counted,"Manual count",W,6,16,1251,7,218,40,27,42,3,12,6,131,1623
945864,2014,9,"South East",142,Oxfordshire,B4449,Minor,,,440216,205559,51.74729391,-1.41888289,,,Counted,"Manual count",E,22,19,1481,5,226,87,22,21,8,4,4,145,1876
945864,2014,9,"South East",142,Oxfordshire,B4449,Minor,,,440216,205559,51.74729391,-1.41888289,,,Counted,"Manual count",W,22,15,1566,9,283,79,23,15,3,11,11,142,2015
945864,2015,9,"South East",142,Oxfordshire,B4449,Minor,,,440216,205559,51.74729391,-1.41888289,,,Counted,"Manual count",E,26,19,1671,12,269,64,23,36,0,6,4,133,2104
945864,2015,9,"South East",142,Oxfordshire,B4449,Minor,,,440216,205559,51.74729391,-1.41888289,,,Counted,"Manual count",W,26,39,1572,12,259,56,19,33,2,6,7,124,2005
945864,2016,9,"South East",142,Oxfordshire,B4449,Minor,,,440618,205663,51.74820001,-1.41304824,,,Counted,"Manual count",E,9,7,1389,4,262,50,18,44,4,7,2,125,1789
945864,2016,9,"South East",142,Oxfordshire,B4449,Minor,,,440618,205663,51.74820001,-1.41304824,,,Counted,"Manual count",W,8,7,1476,5,312,52,22,52,4,5,4,139,1940
945864,2017,9,"South East",142,Oxfordshire,B4449,Minor,,,440396,205583,51.74749677,-1.41627300,,,Counted,"Manual count",E,14,11,1494,4,254,46,16,12,1,4,9,88,1851
945864,2017,9,"South East",142,Oxfordshire,B4449,Minor,,,440396,205583,51.74749677,-1.41627300,,,Counted,"Manual count",W,17,12,1516,1,286,42,19,18,1,3,11,94,1908
945864,2018,9,"South East",142,Oxfordshire,B4449,Minor,,,440396,205583,51.74749500,-1.41627300,,,Counted,"Manual count",E,16,14,1546,6,329,33,21,22,5,8,2,91,1985
945864,2018,9,"South East",142,Oxfordshire,B4449,Minor,,,440396,205583,51.74749500,-1.41627300,,,Counted,"Manual count",W,12,17,1388,5,310,46,20,16,12,5,7,106,1825
945864,2019,9,"South East",142,Oxfordshire,B4449,Minor,,,440396,205583,51.74749500,-1.41627300,,,Counted,"Manual count",E,13,15,1499,2,332,43,16,23,3,5,7,97,1945
945864,2019,9,"South East",142,Oxfordshire,B4449,Minor,,,440396,205583,51.74749500,-1.41627300,,,Counted,"Manual count",W,14,16,1411,1,328,50,14,12,6,11,5,98,1855
945865,2009,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817189,-1.19768902,,,Counted,"Manual count",C,686,313,15565,220,2226,243,49,22,48,164,56,583,18908
945865,2010,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817189,-1.19768902,,,Counted,"Manual count",E,131,121,7638,62,1366,150,27,12,5,103,43,340,9527
945865,2010,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817189,-1.19768902,,,Counted,"Manual count",W,168,109,7472,101,1342,128,30,12,14,108,35,327,9351
945865,2011,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817189,-1.19768902,,,Counted,"Manual count",E,354,159,8154,88,1287,123,16,11,34,106,31,321,10009
945865,2011,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817189,-1.19768902,,,Counted,"Manual count",W,303,137,6583,85,1146,115,12,13,15,79,35,269,8220
945865,2012,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817189,-1.19768902,,,Counted,"Manual count",E,355,106,7183,28,1183,110,21,9,10,103,40,294,8793
945865,2012,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817189,-1.19768902,,,Counted,"Manual count",W,296,107,7015,33,1273,142,18,4,17,139,39,359,8787
945865,2013,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817189,-1.19768902,,,Counted,"Manual count",E,356,123,7199,36,1208,94,12,9,14,120,32,280,8846
945865,2013,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817189,-1.19768902,,,Counted,"Manual count",W,429,132,7028,43,1121,95,13,7,15,99,47,277,8601
945865,2014,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817189,-1.19768902,,,Counted,"Manual count",E,179,160,7716,44,1223,102,17,19,18,112,41,309,9452
945865,2014,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817189,-1.19768902,,,Counted,"Manual count",W,213,166,6508,32,1061,109,17,18,22,93,81,339,8107
945865,2015,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817189,-1.19768902,,,Counted,"Manual count",E,427,160,8151,70,1350,124,22,22,21,141,46,376,10108
945865,2015,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817189,-1.19768902,,,Counted,"Manual count",W,440,148,7153,111,1161,110,21,21,24,145,63,384,8957
945865,2016,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817189,-1.19768902,,,Counted,"Manual count",E,332,122,7290,76,1061,142,29,9,10,99,39,328,8878
945865,2016,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817189,-1.19768902,,,Counted,"Manual count",W,274,102,6689,89,765,107,20,13,9,84,36,270,7915
945865,2017,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817189,-1.19768902,,,Counted,"Manual count",E,333,171,8026,53,1249,108,21,11,9,94,30,273,9772
945865,2017,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817189,-1.19768902,,,Counted,"Manual count",W,277,133,7650,73,1290,97,18,11,11,69,37,243,9390
945865,2018,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817000,-1.19768910,,,Counted,"Manual count",E,393,116,6851,52,1131,104,16,9,8,88,23,248,8398
945865,2018,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817000,-1.19768910,,,Counted,"Manual count",W,376,127,6412,56,1072,126,26,24,8,75,34,292,7958
945865,2019,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817000,-1.19768910,,,Estimated,"Estimated using previous year's AADF on this link",E,481,111,6873,51,1145,104,17,8,8,86,23,246,8427
945865,2019,9,"South East",142,Oxfordshire,B480,Minor,,,455510,203577,51.72817000,-1.19768910,,,Estimated,"Estimated using previous year's AADF on this link",W,459,122,6433,55,1085,126,26,24,8,73,33,290,7984
945866,2008,9,"South East",142,Oxfordshire,B4100,Minor,,,458298,222688,51.89969743,-1.15411736,,,Counted,"Manual count",N,20,44,4886,192,462,40,6,1,2,1,0,50,5634
945866,2008,9,"South East",142,Oxfordshire,B4100,Minor,,,458298,222688,51.89969743,-1.15411736,,,Counted,"Manual count",S,21,29,3306,154,294,27,3,0,0,0,0,30,3813
945867,2009,9,"South East",142,Oxfordshire,B4495,Minor,,,454299,204062,51.73265051,-1.21514542,,,Counted,"Manual count",C,839,212,12718,333,1053,43,21,6,4,0,1,76,14392
945868,2008,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425901,-1.24942261,,,Counted,"Manual count",E,98,94,5353,64,753,71,4,4,2,1,0,82,6346
945868,2008,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425901,-1.24942261,,,Counted,"Manual count",W,85,99,6146,68,810,91,2,6,1,1,2,103,7226
945868,2010,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425901,-1.24942261,,,Counted,"Manual count",E,99,122,4971,29,710,39,6,1,0,0,0,46,5878
945868,2010,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425901,-1.24942261,,,Counted,"Manual count",W,113,105,6154,39,796,44,2,1,1,0,0,48,7142
945868,2011,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425901,-1.24942261,,,Counted,"Manual count",E,136,109,6241,46,771,18,11,8,7,2,2,48,7215
945868,2011,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425901,-1.24942261,,,Counted,"Manual count",W,194,153,8183,60,1001,52,17,4,1,1,0,75,9472
945868,2012,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425901,-1.24942261,,,Counted,"Manual count",E,175,103,5008,40,653,55,20,3,0,0,0,77,5881
945868,2012,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425901,-1.24942261,,,Counted,"Manual count",W,143,146,6029,54,761,53,19,4,2,0,0,76,7066
945868,2013,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425901,-1.24942261,,,Counted,"Manual count",E,104,149,5180,24,753,31,6,1,0,0,1,38,6144
945868,2013,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425901,-1.24942261,,,Counted,"Manual count",W,110,143,6188,39,837,41,7,2,1,0,2,52,7258
945868,2014,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425901,-1.24942261,,,Counted,"Manual count",E,153,138,5584,34,771,75,13,6,2,1,0,97,6623
945868,2014,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425901,-1.24942261,,,Counted,"Manual count",W,155,124,6511,50,839,100,16,3,1,1,2,122,7645
945868,2015,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425901,-1.24942261,,,Counted,"Manual count",E,113,103,5572,34,804,36,12,3,1,0,1,53,6566
945868,2015,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425901,-1.24942261,,,Counted,"Manual count",W,118,95,6103,36,777,27,8,8,1,1,0,45,7055
945868,2016,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425901,-1.24942261,,,Counted,"Manual count",E,189,91,5659,37,619,70,6,3,1,1,0,81,6487
945868,2016,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425901,-1.24942261,,,Counted,"Manual count",W,161,113,6082,47,847,41,3,3,1,1,2,50,7139
945868,2017,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425901,-1.24942261,,,Estimated,"Estimated using previous year's AADF on this link",E,175,88,5632,36,645,71,7,3,1,1,0,82,6483
945868,2017,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425901,-1.24942261,,,Estimated,"Estimated using previous year's AADF on this link",W,149,110,6053,46,882,42,3,3,1,1,2,51,7141
945868,2018,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425700,-1.24942260,,,Estimated,"Estimated using previous year's AADF on this link",E,183,88,5555,34,683,73,7,3,1,1,0,85,6445
945868,2018,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425700,-1.24942260,,,Estimated,"Estimated using previous year's AADF on this link",W,155,110,5971,44,934,43,3,3,1,1,2,53,7111
945868,2019,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425700,-1.24942260,,,Counted,"Manual count",E,197,98,5511,47,851,39,6,6,1,2,1,53,6559
945868,2019,9,"South East",142,Oxfordshire,B4495,Minor,,,451930,204216,51.73425700,-1.24942260,,,Counted,"Manual count",W,177,92,5790,39,898,34,10,7,1,0,1,53,6872
945869,2009,9,"South East",142,Oxfordshire,B4016,Minor,,,453279,189563,51.60239644,-1.23211997,,,Counted,"Manual count",C,44,42,5738,19,606,70,15,5,1,1,1,93,6498
945869,2010,9,"South East",142,Oxfordshire,B4016,Minor,,,453279,189563,51.60239644,-1.23211997,,,Counted,"Manual count",N,16,37,3054,14,281,27,7,2,0,1,1,38,3424
945869,2010,9,"South East",142,Oxfordshire,B4016,Minor,,,453279,189563,51.60239644,-1.23211997,,,Counted,"Manual count",S,14,21,2438,5,267,32,7,2,1,0,0,42,2773
945869,2011,9,"South East",142,Oxfordshire,B4016,Minor,,,453279,189563,51.60239644,-1.23211997,,,Counted,"Manual count",N,23,18,3073,25,271,41,1,4,1,0,1,48,3435
945869,2011,9,"South East",142,Oxfordshire,B4016,Minor,,,453279,189563,51.60239644,-1.23211997,,,Counted,"Manual count",S,35,39,2662,12,231,29,4,3,0,0,2,38,2982
